BusinessName,Geom,count,lng,lat
D Rodney Urquhart (D Urquhart),"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}",20,-123.123088082239, 49.2852353147163
Oxford Management Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",20,-123.118192793095, 49.2877342016388
Heinrich Karl Marcus (Heinrich Marcus),"{""type"": ""Point"", ""coordinates"": [-123.117751286267, 49.2834005265727]}",20,-123.117751286267, 49.2834005265727
Splunge Enterprises Inc,"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",20,-123.121818219523, 49.2829892070213
Richard K Uhrle Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
Pelling & Asso Insurance Brokers Consultants Inc,"{""type"": ""Point"", ""coordinates"": [-123.140081361725, 49.2095655324896]}",20,-123.140081361725, 49.2095655324896
Heather Craig Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
Southlands Insurance Brokers Inc,"{""type"": ""Point"", ""coordinates"": [-123.185052165429, 49.2361901574271]}",20,-123.185052165429, 49.2361901574271
Jory C Faibish (Jory Faibish),"{""type"": ""Point"", ""coordinates"": [-123.170500267523, 49.2598527453165]}",20,-123.170500267523, 49.2598527453165
Stephen Jackson Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",20,-123.11799800626, 49.2842309792976
Montship Inc,"{""type"": ""Point"", ""coordinates"": [-123.119960607253, 49.2882663241622]}",20,-123.119960607253, 49.2882663241622
The Chinese Agency (Canada) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.124869992068, 49.2630662314658]}",20,-123.124869992068, 49.2630662314658
(Peter Swanson),"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}",20,-123.115658700941, 49.2837199898012
(Glenn Yeadon),"{""type"": ""Point"", ""coordinates"": [-123.121489745088, 49.2886921320177]}",20,-123.121489745088, 49.2886921320177
Sydney Feinstein Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Owen D Pawson (Owen Pawson),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",20,-123.121573032359, 49.2811614292308
E Lees & Associates Consulting Ltd,"{""type"": ""Point"", ""coordinates"": [-123.110029006403, 49.2837321709141]}",20,-123.110029006403, 49.2837321709141
Block 81 Holdings Limited,"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",20,-123.124913915747, 49.2800408534638
M F B Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
Arlington Consultant Group Inc,"{""type"": ""Point"", ""coordinates"": [-123.114441013341, 49.2847316480809]}",20,-123.114441013341, 49.2847316480809
Chevron Canada Limited,"{""type"": ""Point"", ""coordinates"": [-123.119617816817, 49.2868820081552]}",20,-123.119617816817, 49.2868820081552
Pacific Northern Gas Ltd,"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",20,-123.124659583362, 49.2871428552231
John Forstrom Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",20,-123.11799800626, 49.2842309792976
Phinda-Medic Enterprises Ltd,"{""type"": ""Point"", ""coordinates"": [-123.098540890453, 49.2782853618992]}",20,-123.098540890453, 49.2782853618992
B C A A Insurance Agency Div B C A A Holdings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.126104236733, 49.2638663729166]}",20,-123.126104236733, 49.2638663729166
SNC-Lavalin International Inc,"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",20,-123.122189505874, 49.2858641494082
The Robertson Communications Group Inc,"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",20,-123.122189505874, 49.2858641494082
Pci Holdings Corp,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",20,-123.122008869142, 49.2845352944803
(Israel Chafetz),"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",20,-123.121818219523, 49.2829892070213
B Kaur & J M Singh,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Croydon Radiological Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.115674192051, 49.2326914877018]}",20,-123.115674192051, 49.2326914877018
Manulife Real Estate Ltd,"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
(Robin McQuillan),"{""type"": ""Point"", ""coordinates"": [-123.146783549831, 49.270929865845]}",20,-123.146783549831, 49.270929865845
B R Bronk Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",20,-123.122008869142, 49.2845352944803
Robert H Wynick (Robert Wynick),"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
Westport Power Inc,"{""type"": ""Point"", ""coordinates"": [-123.148338086622, 49.2062276304535]}",20,-123.148338086622, 49.2062276304535
Chubb Insurance Company of Canada,"{""type"": ""Point"", ""coordinates"": [-123.113252488858, 49.2866526135765]}",20,-123.113252488858, 49.2866526135765
BCA Claims & Consulting Ltd,"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",20,-123.124659583362, 49.2871428552231
Steven Hart Architect Inc,"{""type"": ""Point"", ""coordinates"": [-123.101567958051, 49.2829731779897]}",20,-123.101567958051, 49.2829731779897
SNC-Lavalin Inc,"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",20,-123.122189505874, 49.2858641494082
(Ronald Eichler),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",20,-123.124913915747, 49.2800408534638
G M Craig (G Craig),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",20,-123.119804845719, 49.2843168050669
James C Taylor (James Taylor),"{""type"": ""Point"", ""coordinates"": [-123.11758014442, 49.2860516234368]}",20,-123.11758014442, 49.2860516234368
Paul Leong Architect Inc,"{""type"": ""Point"", ""coordinates"": [-123.110606644321, 49.2636039273644]}",20,-123.110606644321, 49.2636039273644
(Reece Harding),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",20,-123.124913915747, 49.2800408534638
G Stephen Hamilton Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.133618556976, 49.2039954491368]}",20,-123.133618556976, 49.2039954491368
Mark Ehman Architect Inc,"{""type"": ""Point"", ""coordinates"": [-123.120307745892, 49.2768250875989]}",20,-123.120307745892, 49.2768250875989
Robert V Wickett (Robert Wickett),"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
James H Macmaster (James Macmaster),"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",20,-123.121818219523, 49.2829892070213
(Jeff Christian),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",20,-123.119804845719, 49.2843168050669
Thompson Insurance Centre (1997) Inc,"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}",20,-123.119650025722, 49.2836841369494
Paul R Miller Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
James M Coady Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
James P Taylor (James Taylor),"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",20,-123.121818219523, 49.2829892070213
(Richard Raibmon),"{""type"": ""Point"", ""coordinates"": [-123.126385825518, 49.2787403485956]}",20,-123.126385825518, 49.2787403485956
Schenke Bawol Engineering Ltd,"{""type"": ""Point"", ""coordinates"": [-123.126344928205, 49.2882253834632]}",20,-123.126344928205, 49.2882253834632
The Canadian Depository For Securities Ltd,"{""type"": ""Point"", ""coordinates"": [-123.117751286267, 49.2834005265727]}",20,-123.117751286267, 49.2834005265727
ACM Environmental Corporation,"{""type"": ""Point"", ""coordinates"": [-123.103682925885, 49.2643831350402]}",20,-123.103682925885, 49.2643831350402
Springfield Investment Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",20,-123.119720092905, 49.2876127777596
Cornwall Publishing Company Limited,"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",20,-123.118596122757, 49.2635657969344
Towers & Associates Management Consulting Inc,"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",20,-123.119358394194, 49.2850670237956
Polaris Realty (Canada) Limited,"{""type"": ""Point"", ""coordinates"": [-123.116060633524, 49.2872235032218]}",20,-123.116060633524, 49.2872235032218
Hemlock Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.128404948339, 49.2792265699178]}",20,-123.128404948339, 49.2792265699178
Vancouver Academy Of International Studies Inc,"{""type"": ""Point"", ""coordinates"": [-123.12856684994, 49.2331494618148]}",20,-123.12856684994, 49.2331494618148
Nick Louie & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
J J Brooks (J Brooks),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",20,-123.114160847462, 49.2872691122216
Kakino & Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Deborah H Overholt (Deborah Overholt),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",20,-123.114160847462, 49.2872691122216
Debbie Slavin Sales Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
(Garry Boswell),"{""type"": ""Point"", ""coordinates"": [-123.134389270803, 49.2639952807041]}",20,-123.134389270803, 49.2639952807041
J Herbert Rosner (J Rosner),"{""type"": ""Point"", ""coordinates"": [-123.11573273237, 49.2811407735649]}",20,-123.11573273237, 49.2811407735649
Wesley Duncan Schroeder (Wesley Schroeder),"{""type"": ""Point"", ""coordinates"": [-123.070152221079, 49.2620090229057]}",20,-123.070152221079, 49.2620090229057
Daishowa Marubeni International Ltd,"{""type"": ""Point"", ""coordinates"": [-123.11758014442, 49.2860516234368]}",20,-123.11758014442, 49.2860516234368
S J Kernaghan Adjusters Limited,"{""type"": ""Point"", ""coordinates"": [-123.12990988494, 49.2906483266478]}",20,-123.12990988494, 49.2906483266478
Terry G Barnett (Terry Barnett),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",20,-123.11972958074, 49.2861303368945
RBC Investments,"{""type"": ""Point"", ""coordinates"": [-123.153799508839, 49.2342458465492]}",20,-123.153799508839, 49.2342458465492
Terry Schindler & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",20,-123.082533868649, 49.2673575932868
Factory Mutual Insurance Company,"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",20,-123.118286911277, 49.2857182786615
Polygon Homes Ltd,"{""type"": ""Point"", ""coordinates"": [-123.134389270803, 49.2639952807041]}",20,-123.134389270803, 49.2639952807041
(Wayne Ma),"{""type"": ""Point"", ""coordinates"": [-123.115779998294, 49.2579002041239]}",20,-123.115779998294, 49.2579002041239
Knutson Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",20,-123.118959746657, 49.2865570713147
(Gary Wharton),"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}",20,-123.115658700941, 49.2837199898012
Alvin Hui Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.134119196502, 49.2739837464544]}",20,-123.134119196502, 49.2739837464544
Davidson Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.073718062785, 49.2496605526923]}",20,-123.073718062785, 49.2496605526923
(Xiaoqi Wu),"{""type"": ""Point"", ""coordinates"": [-123.118522373666, 49.2818433477786]}",20,-123.118522373666, 49.2818433477786
W B Learmonth (W Learmonth),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",20,-123.114160847462, 49.2872691122216
R Martin Cruise,"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}",20,-123.112336398426, 49.2826590031753
Bonniehon Management Inc,"{""type"": ""Point"", ""coordinates"": [-123.139126149994, 49.2346520103468]}",20,-123.139126149994, 49.2346520103468
William L Hartley (William Hartley),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",20,-123.122490354875, 49.2848518559734
(Thomas Hawkins),"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}",20,-123.115658700941, 49.2837199898012
Tom Chau Trong Do Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.129670464276, 49.2631377807052]}",20,-123.129670464276, 49.2631377807052
Carl R Jonsson (Carl Jonsson),"{""type"": ""Point"", ""coordinates"": [-123.121489745088, 49.2886921320177]}",20,-123.121489745088, 49.2886921320177
The British Columbia Coast Pilots Ltd,"{""type"": ""Point"", ""coordinates"": [-123.121897123509, 49.2873037125159]}",20,-123.121897123509, 49.2873037125159
One Stop Mortgage Corp,"{""type"": ""Point"", ""coordinates"": [-123.053230520409, 49.2808843669009]}",20,-123.053230520409, 49.2808843669009
Microsoft Canada Co,"{""type"": ""Point"", ""coordinates"": [-123.123371126996, 49.2863162415518]}",20,-123.123371126996, 49.2863162415518
London Life Insurance Co,"{""type"": ""Point"", ""coordinates"": [-123.139192930852, 49.2632622680575]}",20,-123.139192930852, 49.2632622680575
Empire Shipping Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.091517847618, 49.2844371198102]}",20,-123.091517847618, 49.2844371198102
Centennial Geotechnical Engineers Ltd,"{""type"": ""Point"", ""coordinates"": [-123.047769167262, 49.2611361712599]}",20,-123.047769167262, 49.2611361712599
Matthew A Nathanson (Matthew Nathanson),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",20,-123.11723844762, 49.2875182283394
Eagels & Youngs Enterprises Ltd,"{""type"": ""Point"", ""coordinates"": [-123.134385182073, 49.2911517774697]}",19,-123.134385182073, 49.2911517774697
Camy Properties Ltd,"{""type"": ""Point"", ""coordinates"": [-123.140028432622, 49.2114901571015]}",19,-123.140028432622, 49.2114901571015
Realstar Management Limited,"{""type"": ""Point"", ""coordinates"": [-123.133064428914, 49.2663820185595]}",19,-123.133064428914, 49.2663820185595
James M Sullivan (James Sullivan),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",19,-123.11972958074, 49.2861303368945
AMC Association Management Consultants Inc,"{""type"": ""Point"", ""coordinates"": [-123.114569797322, 49.2853593925229]}",19,-123.114569797322, 49.2853593925229
Ion Design Inc,"{""type"": ""Point"", ""coordinates"": [-123.125522730044, 49.2648866216834]}",19,-123.125522730044, 49.2648866216834
Roger Hughes Architects Inc,"{""type"": ""Point"", ""coordinates"": [-123.139252134267, 49.2694332030433]}",19,-123.139252134267, 49.2694332030433
Georges E Sourisseau (Georges Sourisseau),"{""type"": ""Point"", ""coordinates"": [-123.122375526934, 49.2840028242018]}",19,-123.122375526934, 49.2840028242018
Westfraser Mills Ltd & Whitecourt Newsprint Com,"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",19,-123.117897724969, 49.2818316993831
Westminster Management Corporation,"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}",19,-123.123088082239, 49.2852353147163
Kitsilano Printing Ink Company Limited,"{""type"": ""Point"", ""coordinates"": [-123.142354290878, 49.2694764586216]}",19,-123.142354290878, 49.2694764586216
Renegade Productions Inc,"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}",19,-123.112336398426, 49.2826590031753
Kinetic Patterns Inc,"{""type"": ""Point"", ""coordinates"": [-123.122237018287, 49.263789572122]}",19,-123.122237018287, 49.263789572122
Nazeer T Mitha (Nazeer  Mitha),"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",19,-123.118286911277, 49.2857182786615
John B Brown (John Brown),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",19,-123.117897724969, 49.2818316993831
Iven K S Tse Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",19,-123.118596122757, 49.2635657969344
Aliki Gladwin & Assoc Inc,"{""type"": ""Point"", ""coordinates"": [-123.136334760128, 49.264216613307]}",19,-123.136334760128, 49.264216613307
Brian D Fulton (Brian Fulton),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",19,-123.119804845719, 49.2843168050669
Nisson M Goldman (Nisson Goldman),"{""type"": ""Point"", ""coordinates"": [-123.122115694066, 49.2868896949297]}",19,-123.122115694066, 49.2868896949297
Milan Uzelac Law Offices Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",19,-123.122835857511, 49.2803098063228
Kay M Vinall (Kay Vinall),"{""type"": ""Point"", ""coordinates"": [-123.118522373666, 49.2818433477786]}",19,-123.118522373666, 49.2818433477786
Imperial Metals Corporation,"{""type"": ""Point"", ""coordinates"": [-123.11754746904, 49.2850842079267]}",19,-123.11754746904, 49.2850842079267
Barbara J Nelson (Barbara Nelson),"{""type"": ""Point"", ""coordinates"": [-123.134197180013, 49.2756183517572]}",19,-123.134197180013, 49.2756183517572
Aviva Insurance Company of Canada,"{""type"": ""Point"", ""coordinates"": [-123.126385825518, 49.2787403485956]}",19,-123.126385825518, 49.2787403485956
(Jamileh Yazdi),"{""type"": ""Point"", ""coordinates"": [-123.122816935146, 49.2865812989245]}",19,-123.122816935146, 49.2865812989245
Jian Chen Bristol (Jian Bristol),"{""type"": ""Point"", ""coordinates"": [-123.139952816225, 49.2639056948328]}",19,-123.139952816225, 49.2639056948328
Bartrac Holdings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.135233245256, 49.2640128170989]}",19,-123.135233245256, 49.2640128170989
B-250 Holdings Inc,"{""type"": ""Point"", ""coordinates"": [-123.121522823224, 49.2870270555211]}",19,-123.121522823224, 49.2870270555211
(Emma Andrews),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",19,-123.11723844762, 49.2875182283394
Karen L Anderson Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.02419552672, 49.2326670344327]}",19,-123.02419552672, 49.2326670344327
Robert P Sloman (Robert Sloman),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",19,-123.119500778402, 49.2822434350563
Keith Archibald Lo (Keith Lo),"{""type"": ""Point"", ""coordinates"": [-123.098589779021, 49.2797122348466]}",19,-123.098589779021, 49.2797122348466
Mexi Deli Canada Inc,"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",19,-123.122835857511, 49.2803098063228
Cyril N L Chui Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",19,-123.124913915747, 49.2800408534638
Pacific Community Resources Society,"{""type"": ""Point"", ""coordinates"": [-123.046355048334, 49.2578724303304]}",19,-123.046355048334, 49.2578724303304
Millennium Management Corp,"{""type"": ""Point"", ""coordinates"": [-123.117751286267, 49.2834005265727]}",19,-123.117751286267, 49.2834005265727
Wensley Architecture Ltd,"{""type"": ""Point"", ""coordinates"": [-123.129658996552, 49.2887312347577]}",19,-123.129658996552, 49.2887312347577
Cosulich Group Investments Inc,"{""type"": ""Point"", ""coordinates"": [-123.153799508839, 49.2342458465492]}",19,-123.153799508839, 49.2342458465492
Active Insurance & Financial Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.034953638269, 49.2329336430889]}",19,-123.034953638269, 49.2329336430889
Mistylands Management Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.128404948339, 49.2792265699178]}",19,-123.128404948339, 49.2792265699178
Intercon Insurance Services Limited,"{""type"": ""Point"", ""coordinates"": [-123.116346328115, 49.2859611485309]}",19,-123.116346328115, 49.2859611485309
J J Lowe (J Lowe),"{""type"": ""Point"", ""coordinates"": [-123.114675044765, 49.2812916157877]}",19,-123.114675044765, 49.2812916157877
Inventa Sales & Promotions Inc,"{""type"": ""Point"", ""coordinates"": [-123.136406149832, 49.2649293901233]}",19,-123.136406149832, 49.2649293901233
Sandman Inn Vancouver Ltd,"{""type"": ""Point"", ""coordinates"": [-123.144249988032, 49.263980782002]}",19,-123.144249988032, 49.263980782002
Pacific Destination Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.139846423532, 49.2714555950335]}",19,-123.139846423532, 49.2714555950335
(Glory Ewen),"{""type"": ""Point"", ""coordinates"": [-123.065103798817, 49.2337668323686]}",19,-123.065103798817, 49.2337668323686
Trialto Wine Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.123556387877, 49.2741345179238]}",19,-123.123556387877, 49.2741345179238
Adams-Broadway Insurance Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.056162054502, 49.262689412787]}",19,-123.056162054502, 49.262689412787
Eigen Development Ltd,"{""type"": ""Point"", ""coordinates"": [-123.146300817899, 49.2630066129607]}",19,-123.146300817899, 49.2630066129607
Adriana F Wills (Adriana Wills),"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",19,-123.118286911277, 49.2857182786615
Sharon M Urquhart (Sharon Urquhart),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",19,-123.119500778402, 49.2822434350563
C L Khanna (C Khanna),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",19,-123.117897724969, 49.2818316993831
J Kevin Wright (J Wright),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",19,-123.119358394194, 49.2850670237956
C I Corporate Insights Inc,"{""type"": ""Point"", ""coordinates"": [-123.116286093249, 49.2608633217122]}",19,-123.116286093249, 49.2608633217122
Willis Energy Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.117864048567, 49.2848648439924]}",19,-123.117864048567, 49.2848648439924
Wayne R Powell (Wayne Powell),"{""type"": ""Point"", ""coordinates"": [-123.10852879482, 49.284492827329]}",19,-123.10852879482, 49.284492827329
Stephen J Morris (Stephen Morris),"{""type"": ""Point"", ""coordinates"": [-123.115919426108, 49.2862337084847]}",19,-123.115919426108, 49.2862337084847
J R Food Consultants Ltd,"{""type"": ""Point"", ""coordinates"": [-123.126344928205, 49.2882253834632]}",19,-123.126344928205, 49.2882253834632
(Gerald Epp),"{""type"": ""Point"", ""coordinates"": [-123.142488092418, 49.2703483781361]}",19,-123.142488092418, 49.2703483781361
Judith P Kennedy (Judith Kennedy),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",19,-123.119500778402, 49.2822434350563
D Stuart Gray (D Gray),"{""type"": ""Point"", ""coordinates"": [-123.10852879482, 49.284492827329]}",19,-123.10852879482, 49.284492827329
Sharon E White Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.114675044765, 49.2812916157877]}",19,-123.114675044765, 49.2812916157877
Burcon Nutrascience Corporation,"{""type"": ""Point"", ""coordinates"": [-123.149231087615, 49.2634507818208]}",19,-123.149231087615, 49.2634507818208
(Don Stewart),"{""type"": ""Point"", ""coordinates"": [-123.112336398426, 49.2826590031753]}",19,-123.112336398426, 49.2826590031753
Geoffrey J Litherland (Geoffrey Litherland),"{""type"": ""Point"", ""coordinates"": [-123.118286911277, 49.2857182786615]}",19,-123.118286911277, 49.2857182786615
Polygon Interior Design Limited,"{""type"": ""Point"", ""coordinates"": [-123.134389270803, 49.2639952807041]}",19,-123.134389270803, 49.2639952807041
(Andrew Schroeder),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",19,-123.124913915747, 49.2800408534638
Bentall Kennedy (Canada) G P Ltd,"{""type"": ""Point"", ""coordinates"": [-123.120915798954, 49.2865514070226]}",19,-123.120915798954, 49.2865514070226
Bucci Investment Corp,"{""type"": ""Point"", ""coordinates"": [-123.142423021895, 49.26909911528]}",19,-123.142423021895, 49.26909911528
Armac Consulting Inc,"{""type"": ""Point"", ""coordinates"": [-123.122081850721, 49.2876129603256]}",19,-123.122081850721, 49.2876129603256
Jacob Barry Kowarsky (Jacob Kowarsky),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",19,-123.124913915747, 49.2800408534638
Insight Design Group Inc,"{""type"": ""Point"", ""coordinates"": [-123.144119339249, 49.269118393485]}",19,-123.144119339249, 49.269118393485
(Khaled Abdel-Barr),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",19,-123.119804845719, 49.2843168050669
Insignia Office Centers (Vancouver) Inc,"{""type"": ""Point"", ""coordinates"": [-123.111856906588, 49.2884560650338]}",19,-123.111856906588, 49.2884560650338
Michael Brian Mulholland (Michael Mulholland),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",19,-123.122490354875, 49.2848518559734
Stephen D Gill (Stephen Gill),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",19,-123.122490354875, 49.2848518559734
Economical Mutual Insurance Company,"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",19,-123.121942956538, 49.2854191488256
(Kevin Loo),"{""type"": ""Point"", ""coordinates"": [-123.122279791872, 49.2806751596638]}",19,-123.122279791872, 49.2806751596638
Douglas I Sinclair (Douglas Sinclair),"{""type"": ""Point"", ""coordinates"": [-123.130300416539, 49.2899484858578]}",19,-123.130300416539, 49.2899484858578
Alnoor R S Gangji (Alnoor Gangji),"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",19,-123.118596122757, 49.2635657969344
Executive Inn Inc,"{""type"": ""Point"", ""coordinates"": [-123.125101986414, 49.2788051707318]}",19,-123.125101986414, 49.2788051707318
John P Ferber (John Ferber),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",19,-123.121573032359, 49.2811614292308
Staples & Company Employee Benefits Consultant Inc,"{""type"": ""Point"", ""coordinates"": [-123.139472764138, 49.2659523337668]}",19,-123.139472764138, 49.2659523337668
Kenneth B Oliver Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.131710661615, 49.2900918441786]}",19,-123.131710661615, 49.2900918441786
(Donald Rosenbloom),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",19,-123.11723844762, 49.2875182283394
Cox Insurance Associates Adjusting Corporation,"{""type"": ""Point"", ""coordinates"": [-123.130467706718, 49.2646053417152]}",19,-123.130467706718, 49.2646053417152
(Doug MacKenzie),"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",19,-123.118596122757, 49.2635657969344
EPI Environmental Products Inc,"{""type"": ""Point"", ""coordinates"": [-123.145314402694, 49.2633847570216]}",19,-123.145314402694, 49.2633847570216
G D Reuter (G Reuter),"{""type"": ""Point"", ""coordinates"": [-123.114675044765, 49.2812916157877]}",19,-123.114675044765, 49.2812916157877
Hewitt & Kwasnicky Architects Inc,"{""type"": ""Point"", ""coordinates"": [-123.113051054166, 49.2851387435695]}",19,-123.113051054166, 49.2851387435695
(Warren Milman),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",19,-123.116383207944, 49.2843253122431
