name,formatted_address,geometry,permanently_closed,lat,lng
DLA Piper (Canada) LLP,"666 Burrard St, Vancouver, BC V6C 2Z7, Canada","{'location': {'lat': 49.2850659, 'lng': -123.1191307}, 'viewport': {'northeast': {'lat': 49.28634612989273, 'lng': -123.1175114701073}, 'southwest': {'lat': 49.28364647010728, 'lng': -123.1202111298927}}}",,49.2850659,-123.1191307
OnPoint Legal Research Law Corporation,"522-5525 West Blvd, Vancouver, BC V6M 3W6, Canada","{'location': {'lat': 49.2360982, 'lng': -123.1556962}, 'viewport': {'northeast': {'lat': 49.23752257989272, 'lng': -123.1542655701073}, 'southwest': {'lat': 49.23482292010728, 'lng': -123.1569652298927}}}",,49.2360982,-123.1556962
Warrington PCI Management,"1030 W Georgia St #300, Vancouver, BC V6E 2Y3, Canada","{'location': {'lat': 49.2842859, 'lng': -123.1216472}, 'viewport': {'northeast': {'lat': 49.28568217989272, 'lng': -123.1201465201073}, 'southwest': {'lat': 49.28298252010728, 'lng': -123.1228461798927}}}",,49.2842859,-123.1216472
Oxygen Capital Corporation,"1055 W Hastings St Suite 1900, Vancouver, BC V6E 2E9, Canada","{'location': {'lat': 49.2877332, 'lng': -123.1182842}, 'viewport': {'northeast': {'lat': 49.28897842989272, 'lng': -123.1169844701073}, 'southwest': {'lat': 49.28627877010728, 'lng': -123.1196841298927}}}",,49.2877332,-123.1182842
Saliance Global Holdings,"1720-505 Burrard St, Vancouver, BC V7X 1M6, Canada","{'location': {'lat': 49.2865917, 'lng': -123.1185578}, 'viewport': {'northeast': {'lat': 49.28779507989272, 'lng': -123.1170568701073}, 'southwest': {'lat': 49.28509542010728, 'lng': -123.1197565298927}}}",,49.2865917,-123.1185578
GrowthWorks Capital Ltd,"1055 W Georgia St Suite 2080, Vancouver, BC V6E 3R5, Canada","{'location': {'lat': 49.2853422, 'lng': -123.121564}, 'viewport': {'northeast': {'lat': 49.28653327989272, 'lng': -123.1204509201073}, 'southwest': {'lat': 49.28383362010727, 'lng': -123.1231505798927}}}",,49.2853422,-123.121564
Premier Marine,"625 Howe St, Vancouver, BC V6C 2T6, Canada","{'location': {'lat': 49.2842734, 'lng': -123.1179205}, 'viewport': {'northeast': {'lat': 49.28554447989272, 'lng': -123.1164565201073}, 'southwest': {'lat': 49.28284482010728, 'lng': -123.1191561798928}}}",,49.2842734,-123.1179205
Gary R. Sollis,"250 Howe St #20, Vancouver, BC V6C 3R8, Canada","{'location': {'lat': 49.2866747, 'lng': -123.1131898}, 'viewport': {'northeast': {'lat': 49.28803887989272, 'lng': -123.1121166701073}, 'southwest': {'lat': 49.28533922010727, 'lng': -123.1148163298927}}}",,49.2866747,-123.1131898
Christopher Bennett,"96 Poulton Rd, Fleetwood FY7 6TQ, United Kingdom","{'location': {'lat': 53.921065, 'lng': -3.0205543}, 'viewport': {'northeast': {'lat': 53.92236627989272, 'lng': -3.019177820107278}, 'southwest': {'lat': 53.91966662010728, 'lng': -3.021877479892722}}}",True,53.921065,-3.0205543
Chubb Insurance Co Of Canada,"250 Howe St, Vancouver, BC V6C 3R8, Canada","{'location': {'lat': 49.2866229, 'lng': -123.1132856}, 'viewport': {'northeast': {'lat': 49.28786242989272, 'lng': -123.1120771201073}, 'southwest': {'lat': 49.28516277010728, 'lng': -123.1147767798927}}}",,49.2866229,-123.1132856
Megan Ellis & Company,"555 W Georgia St #700, Vancouver, BC V6B 1Z6, Canada","{'location': {'lat': 49.2815913, 'lng': -123.1162121}, 'viewport': {'northeast': {'lat': 49.28285792989272, 'lng': -123.1149892701073}, 'southwest': {'lat': 49.28015827010728, 'lng': -123.1176889298927}}}",,49.2815913,-123.1162121
RMT Gibson Gaelen,"2083 Alma St #303, Vancouver, BC V6R 4N6, Canada","{'location': {'lat': 49.2679369, 'lng': -123.1864842}, 'viewport': {'northeast': {'lat': 49.26963442989271, 'lng': -123.1849607701073}, 'southwest': {'lat': 49.26693477010727, 'lng': -123.1876604298927}}}",,49.2679369,-123.1864842
Gateway Law Corporation,"237 Keefer St, Vancouver, BC V6A 1X6, Canada","{'location': {'lat': 49.27971220000001, 'lng': -123.0985898}, 'viewport': {'northeast': {'lat': 49.28093717989272, 'lng': -123.0972450701073}, 'southwest': {'lat': 49.27823752010728, 'lng': -123.0999447298927}}}",,49.27971220000001,-123.0985898
Woodbridge Homes Ltd.,"1450 Creekside Dr #200, Vancouver, BC V6J 5B3, Canada","{'location': {'lat': 49.2733285, 'lng': -123.1402482}, 'viewport': {'northeast': {'lat': 49.27466082989272, 'lng': -123.1387670701072}, 'southwest': {'lat': 49.27196117010728, 'lng': -123.1414667298927}}}",,49.2733285,-123.1402482
Gary Vlug Barrister and Solicitor,"4968 Victoria Dr, Vancouver, BC V5P 3T6, Canada","{'location': {'lat': 49.239259, 'lng': -123.065071}, 'viewport': {'northeast': {'lat': 49.24058702989272, 'lng': -123.0638648201073}, 'southwest': {'lat': 49.23788737010728, 'lng': -123.0665644798927}}}",,49.239259,-123.065071
City Wide Mortgage Services,"1245 W Broadway Suite 103, Vancouver, BC V6H 1G7, Canada","{'location': {'lat': 49.263673, 'lng': -123.1325489}, 'viewport': {'northeast': {'lat': 49.26494087989272, 'lng': -123.1312024201072}, 'southwest': {'lat': 49.26224122010727, 'lng': -123.1339020798927}}}",,49.263673,-123.1325489
Callinex Mines Inc.,"555 W Hastings St, Vancouver, BC V6B 1M1, Canada","{'location': {'lat': 49.28460880000001, 'lng': -123.1122151}, 'viewport': {'northeast': {'lat': 49.28602952989272, 'lng': -123.1111368201073}, 'southwest': {'lat': 49.28332987010728, 'lng': -123.1138364798927}}}",,49.28460880000001,-123.1122151
Blue Tree Management Ltd,"1500 W Georgia St #1300, Vancouver, BC V6G 2Z6, Canada","{'location': {'lat': 49.2900321, 'lng': -123.1306911}, 'viewport': {'northeast': {'lat': 49.29153232989271, 'lng': -123.1291094701073}, 'southwest': {'lat': 49.28883267010727, 'lng': -123.1318091298927}}}",,49.2900321,-123.1306911
Rishi Gill,"355 Burrard St #1000, Vancouver, BC V6C 2G8, Canada","{'location': {'lat': 49.2874861, 'lng': -123.1171154}, 'viewport': {'northeast': {'lat': 49.28873397989272, 'lng': -123.1156007701072}, 'southwest': {'lat': 49.28603432010728, 'lng': -123.1183004298927}}}",,49.2874861,-123.1171154
QA Law,"700 W Georgia St, Vancouver, BC V7Y 1K8, Canada","{'location': {'lat': 49.28284319999999, 'lng': -123.1190605}, 'viewport': {'northeast': {'lat': 49.28421787989272, 'lng': -123.1175652701073}, 'southwest': {'lat': 49.28151822010727, 'lng': -123.1202649298927}}}",,49.28284319999999,-123.1190605
ECL Americas Inc,"301 E Ocean Blvd # 640, Long Beach, CA 90802, United States","{'location': {'lat': 33.7674283, 'lng': -118.188499}, 'viewport': {'northeast': {'lat': 33.76860582989272, 'lng': -118.1870845701073}, 'southwest': {'lat': 33.76590617010728, 'lng': -118.1897842298927}}}",,33.7674283,-118.188499
Hayward Ian B,"666 Burrard St, Vancouver, BC V6C 2X8, Canada","{'location': {'lat': 49.2850757, 'lng': -123.1191988}, 'viewport': {'northeast': {'lat': 49.28635102989273, 'lng': -123.1175455201073}, 'southwest': {'lat': 49.28365137010729, 'lng': -123.1202451798927}}}",,49.2850757,-123.1191988
Odin Mining & Exploration Ltd,"625 Howe St #410, Vancouver, BC V6C 2T6, Canada","{'location': {'lat': 49.2842734, 'lng': -123.1179205}, 'viewport': {'northeast': {'lat': 49.28554447989272, 'lng': -123.1164565201073}, 'southwest': {'lat': 49.28284482010728, 'lng': -123.1191561798928}}}",,49.2842734,-123.1179205
lululemon,"1818 Cornwall Ave, Vancouver, BC V6J 1C7, Canada","{'location': {'lat': 49.27195760000001, 'lng': -123.1469671}, 'viewport': {'northeast': {'lat': 49.27336962989272, 'lng': -123.1460423701073}, 'southwest': {'lat': 49.27066997010728, 'lng': -123.1487420298927}}}",,49.27195760000001,-123.1469671
Turner & Townsend cm2r Inc,"1390 Prince of Wales Dr, Ottawa, ON K2C 3N6, Canada","{'location': {'lat': 45.3693009, 'lng': -75.703418}, 'viewport': {'northeast': {'lat': 45.37057242989271, 'lng': -75.70199792010727}, 'southwest': {'lat': 45.36787277010727, 'lng': -75.70469757989272}}}",True,45.3693009,-75.703418
SNC-Lavalin Inc,"745 Thurlow St #500, Vancouver, BC V6E 0C5, Canada","{'location': {'lat': 49.2853889, 'lng': -123.1245039}, 'viewport': {'northeast': {'lat': 49.28664092989272, 'lng': -123.1228920201072}, 'southwest': {'lat': 49.28394127010728, 'lng': -123.1255916798927}}}",,49.2853889,-123.1245039
SNC-Lavalin,"8648 Commerce Ct, Burnaby, BC V5A 4N6, Canada","{'location': {'lat': 49.2536486, 'lng': -122.9136593}, 'viewport': {'northeast': {'lat': 49.25494152989272, 'lng': -122.9122728201073}, 'southwest': {'lat': 49.25224187010727, 'lng': -122.9149724798927}}}",,49.2536486,-122.9136593
Northern Iron Corporation,"409 Granville St, Vancouver, BC V6C 1T2, Canada","{'location': {'lat': 49.28534579999999, 'lng': -123.1145372}, 'viewport': {'northeast': {'lat': 49.28671152989273, 'lng': -123.1129429201073}, 'southwest': {'lat': 49.28401187010729, 'lng': -123.1156425798928}}}",,49.28534579999999,-123.1145372
Coriolis Consulting Corporation,"1130 W Pender St, Vancouver, BC V6E 4A4, Canada","{'location': {'lat': 49.2874879, 'lng': -123.1215984}, 'viewport': {'northeast': {'lat': 49.28893812989273, 'lng': -123.1200432201072}, 'southwest': {'lat': 49.28623847010729, 'lng': -123.1227428798927}}}",,49.2874879,-123.1215984
Allworld Packaging Supplies Ltd,"1023 Clark Dr, Vancouver, BC V5L 3K1, Canada","{'location': {'lat': 49.275493, 'lng': -123.077651}, 'viewport': {'northeast': {'lat': 49.27673467989272, 'lng': -123.0761297201072}, 'southwest': {'lat': 49.27403502010728, 'lng': -123.0788293798927}}}",,49.275493,-123.077651
RPG,"1525 W 8th Ave #205, Vancouver, BC V6J 1T5, Canada","{'location': {'lat': 49.2647534, 'lng': -123.1394664}, 'viewport': {'northeast': {'lat': 49.26598672989272, 'lng': -123.1381221701073}, 'southwest': {'lat': 49.26328707010727, 'lng': -123.1408218298927}}}",,49.2647534,-123.1394664
Gowling WLG,"550 Burrard St #2300, Vancouver, BC V6C 2B5, Canada","{'location': {'lat': 49.285805, 'lng': -123.1182359}, 'viewport': {'northeast': {'lat': 49.28723637989272, 'lng': -123.1171467701073}, 'southwest': {'lat': 49.28453672010728, 'lng': -123.1198464298927}}}",,49.285805,-123.1182359
DLA Piper (Canada) LLP,"666 Burrard St, Vancouver, BC V6C 2Z7, Canada","{'location': {'lat': 49.2850659, 'lng': -123.1191307}, 'viewport': {'northeast': {'lat': 49.28634612989273, 'lng': -123.1175114701073}, 'southwest': {'lat': 49.28364647010728, 'lng': -123.1202111298927}}}",,49.2850659,-123.1191307
Dentons,"250 Howe St 20th Floor, Vancouver, BC V6C 3R8, Canada","{'location': {'lat': 49.2866872, 'lng': -123.1134189}, 'viewport': {'northeast': {'lat': 49.28803887989272, 'lng': -123.1122312201072}, 'southwest': {'lat': 49.28533922010727, 'lng': -123.1149308798927}}}",,49.2866872,-123.1134189
Reid Brothers Plumbing and Heating Ltd.,"1636 W 75th Ave, Vancouver, BC V6P 6G2, Canada","{'location': {'lat': 49.205475, 'lng': -123.145825}, 'viewport': {'northeast': {'lat': 49.20664982989273, 'lng': -123.1440323701073}, 'southwest': {'lat': 49.20395017010728, 'lng': -123.1467320298927}}}",,49.205475,-123.145825
HUB Financial,"1185 W Georgia St #800, Vancouver, BC V6E 4E6, Canada","{'location': {'lat': 49.2871886, 'lng': -123.124696}, 'viewport': {'northeast': {'lat': 49.28860482989272, 'lng': -123.1234848201073}, 'southwest': {'lat': 49.28590517010728, 'lng': -123.1261844798927}}}",,49.2871886,-123.124696
HUB Financial,"10271 Shellbridge Way #210, Richmond, BC V6X 2W8, Canada","{'location': {'lat': 49.185866, 'lng': -123.105649}, 'viewport': {'northeast': {'lat': 49.18704607989272, 'lng': -123.1041661701072}, 'southwest': {'lat': 49.18434642010727, 'lng': -123.1068658298927}}}",,49.185866,-123.105649
Wishpond,"1000 W Georgia St, Vancouver, BC V6Z 2P1, Canada","{'location': {'lat': 49.284328, 'lng': -123.1215049}, 'viewport': {'northeast': {'lat': 49.28576997989271, 'lng': -123.1200176201073}, 'southwest': {'lat': 49.28307032010727, 'lng': -123.1227172798927}}}",,49.284328,-123.1215049
University of Calgary,"2500 University Dr NW, Calgary, AB T2N 1N4, Canada","{'location': {'lat': 51.0775908, 'lng': -114.140695}, 'viewport': {'northeast': {'lat': 51.07894062989273, 'lng': -114.1393451701073}, 'southwest': {'lat': 51.07624097010729, 'lng': -114.1420448298927}}}",,51.0775908,-114.140695
Nexterra Systems Corp.,"650 W Georgia St, Vancouver, BC V6B 4N8, Canada","{'location': {'lat': 49.2819176, 'lng': -123.1180511}, 'viewport': {'northeast': {'lat': 49.28306922989272, 'lng': -123.1165642201073}, 'southwest': {'lat': 49.28036957010728, 'lng': -123.1192638798927}}}",,49.2819176,-123.1180511
First Quantum Minerals Ltd,"543 Granville St, Vancouver, BC V6C 1X8, Canada","{'location': {'lat': 49.2843723, 'lng': -123.1158967}, 'viewport': {'northeast': {'lat': 49.28562637989273, 'lng': -123.1144008701072}, 'southwest': {'lat': 49.28292672010728, 'lng': -123.1171005298927}}}",,49.2843723,-123.1158967
Martin And Karen's,"207-7025B Stride Ave, Burnaby, BC V3N 4Y2, Canada","{'location': {'lat': 49.211854, 'lng': -122.955283}, 'viewport': {'northeast': {'lat': 49.21306447989272, 'lng': -122.9537459701072}, 'southwest': {'lat': 49.21036482010728, 'lng': -122.9564456298927}}}",,49.211854,-122.955283
New World Projects Ltd,"7633 Nanaimo St, Vancouver, BC V5P 4M6, Canada","{'location': {'lat': 49.21520340000001, 'lng': -123.0593574}, 'viewport': {'northeast': {'lat': 49.21655377989271, 'lng': -123.0580369701073}, 'southwest': {'lat': 49.21385412010727, 'lng': -123.0607366298927}}}",,49.21520340000001,-123.0593574
Roger Douglas MD,"69730 CA-111 #114, Rancho Mirage, CA 92270, United States","{'location': {'lat': 33.773434, 'lng': -116.4467415}, 'viewport': {'northeast': {'lat': 33.77483432989272, 'lng': -116.4454727201073}, 'southwest': {'lat': 33.77213467010728, 'lng': -116.4481723798928}}}",,33.773434,-116.4467415
Radiant City Architecture,"1118 Homer St Suite 222, Vancouver, BC V6B 6L5, Canada","{'location': {'lat': 49.276066, 'lng': -123.1218179}, 'viewport': {'northeast': {'lat': 49.27745847989272, 'lng': -123.1205367701073}, 'southwest': {'lat': 49.27475882010727, 'lng': -123.1232364298927}}}",,49.276066,-123.1218179
McIntyre Ruth E,"355 Burrard St, Vancouver, BC V6C 2G8, Canada","{'location': {'lat': 49.2874624, 'lng': -123.1170457}, 'viewport': {'northeast': {'lat': 49.28872722989271, 'lng': -123.1155585201073}, 'southwest': {'lat': 49.28602757010727, 'lng': -123.1182581798927}}}",,49.2874624,-123.1170457
"Law Library at Allard Hall, UBC","Allard Hall, 1822 E Mall, Vancouver, BC V6T 1Z1, Canada","{'location': {'lat': 49.2697953, 'lng': -123.2535896}, 'viewport': {'northeast': {'lat': 49.27112137989272, 'lng': -123.2523109701073}, 'southwest': {'lat': 49.26842172010728, 'lng': -123.2550106298927}}}",True,49.2697953,-123.2535896
Shaw L Blair DPM,"Commerce Title Bldg, Memphis, TN 38103, United States","{'location': {'lat': 35.1543632, 'lng': -90.06066369999999}, 'viewport': {'northeast': {'lat': 35.15538127989272, 'lng': -90.0557779}, 'southwest': {'lat': 35.15268162010727, 'lng': -90.0622923}}}",,35.1543632,-90.06066369999999
Realacorp Management Ltd,"1867 W Broadway, Vancouver, BC V6J 4W1, Canada","{'location': {'lat': 49.2639991, 'lng': -123.1472191}, 'viewport': {'northeast': {'lat': 49.26524237989273, 'lng': -123.1458725201073}, 'southwest': {'lat': 49.26254272010728, 'lng': -123.1485721798927}}}",,49.2639991,-123.1472191
"Shelley K. Bunting, FNP","958 Vandora Springs Rd, Garner, NC 27529, United States","{'location': {'lat': 35.7090131, 'lng': -78.6250005}, 'viewport': {'northeast': {'lat': 35.71030732989273, 'lng': -78.62355237010728}, 'southwest': {'lat': 35.70760767010729, 'lng': -78.62625202989273}}}",,35.7090131,-78.6250005
IWJ Law,"1055 W Georgia St Suite 2090, Vancouver, BC V6E 3R5, Canada","{'location': {'lat': 49.2853911, 'lng': -123.1215501}, 'viewport': {'northeast': {'lat': 49.28656737989272, 'lng': -123.1204591201073}, 'southwest': {'lat': 49.28386772010728, 'lng': -123.1231587798927}}}",,49.2853911,-123.1215501
Pacific Northwest National Laboratory,"902 Battelle Blvd, Richland, WA 99354, United States","{'location': {'lat': 46.3451404, 'lng': -119.2792298}, 'viewport': {'northeast': {'lat': 46.36549779999999, 'lng': -119.26314735}, 'southwest': {'lat': 46.3222238, 'lng': -119.29010115}}}",,46.3451404,-119.2792298
Allnorth,"1100 Melville St #1200, Vancouver, BC V6E 4A6, Canada","{'location': {'lat': 49.2867262, 'lng': -123.122941}, 'viewport': {'northeast': {'lat': 49.28806532989272, 'lng': -123.1213785701073}, 'southwest': {'lat': 49.28536567010728, 'lng': -123.1240782298927}}}",,49.2867262,-123.122941
The University of British Columbia,"Vancouver, BC V6T 1Z4, Canada","{'location': {'lat': 49.26060520000001, 'lng': -123.2459938}, 'viewport': {'northeast': {'lat': 49.28261634999999, 'lng': -123.21947235}, 'southwest': {'lat': 49.23265135, 'lng': -123.26827175}}}",,49.26060520000001,-123.2459938
Oceanic Underwriters Ltd,"625 Howe St, Vancouver, BC V6C 2T6, Canada","{'location': {'lat': 49.2842734, 'lng': -123.1179205}, 'viewport': {'northeast': {'lat': 49.28554447989272, 'lng': -123.1164565201073}, 'southwest': {'lat': 49.28284482010728, 'lng': -123.1191561798928}}}",,49.2842734,-123.1179205
George & Bell Consulting Inc.,"601 W Broadway M2, Vancouver, BC V5Z 4C2, Canada","{'location': {'lat': 49.26373599999999, 'lng': -123.118005}, 'viewport': {'northeast': {'lat': 49.26485557989272, 'lng': -123.1167241701073}, 'southwest': {'lat': 49.26215592010728, 'lng': -123.1194238298927}}}",,49.26373599999999,-123.118005
The University of British Columbia,"Vancouver, BC V6T 1Z4, Canada","{'location': {'lat': 49.26060520000001, 'lng': -123.2459938}, 'viewport': {'northeast': {'lat': 49.28261634999999, 'lng': -123.21947235}, 'southwest': {'lat': 49.23265135, 'lng': -123.26827175}}}",,49.26060520000001,-123.2459938
DLA Piper (Canada) LLP,"666 Burrard St, Vancouver, BC V6C 2Z7, Canada","{'location': {'lat': 49.2850659, 'lng': -123.1191307}, 'viewport': {'northeast': {'lat': 49.28634612989273, 'lng': -123.1175114701073}, 'southwest': {'lat': 49.28364647010728, 'lng': -123.1202111298927}}}",,49.2850659,-123.1191307
Omicron,"595 Burrard Street Three Bentall Centre, Fifth Floor, Vancouver, BC V7X 1L4, Canada","{'location': {'lat': 49.286022, 'lng': -123.119605}, 'viewport': {'northeast': {'lat': 49.28726547989272, 'lng': -123.1183661701073}, 'southwest': {'lat': 49.28456582010728, 'lng': -123.1210658298927}}}",,49.286022,-123.119605
Baywest Property Management Corporation,"2689 Pkwy, Surrey, BC, Canada","{'location': {'lat': 49.0515013, 'lng': -122.7971336}, 'viewport': {'northeast': {'lat': 49.05284987989273, 'lng': -122.7957418701072}, 'southwest': {'lat': 49.05015022010728, 'lng': -122.7984415298927}}}",,49.0515013,-122.7971336
PH&N Investment Services,"200 Burrard St 20th Floor, Vancouver, BC V6C 3N5, Canada","{'location': {'lat': 49.2877234, 'lng': -123.1151452}, 'viewport': {'northeast': {'lat': 49.28915917989271, 'lng': -123.1135642201072}, 'southwest': {'lat': 49.28645952010727, 'lng': -123.1162638798927}}}",,49.2877234,-123.1151452
